optimal_tour,optimal_tour_length,gcn_tour,gcn_tour_length,score,time
"{1, 4, 10, 15, 17, 3, 19, 9, 14, 6, 2, 13, 7, 18, 8, 5, 12, 20, 16, 11, 1}",3.470733,"{1, 11, 16, 20, 12, 5, 8, 18, 13, 7, 2, 6, 14, 9, 19, 3, 17, 15, 10, 4, 1}",3.475020,0.001235,0.045782
"{1, 11, 13, 6, 17, 3, 4, 19, 7, 14, 18, 16, 20, 10, 9, 12, 2, 8, 15, 5, 1}",3.152654,"{1, 11, 13, 6, 17, 3, 4, 19, 7, 14, 18, 16, 20, 10, 9, 12, 2, 5, 15, 8, 1}",3.200513,0.015181,0.046062
"{1, 19, 14, 15, 5, 6, 9, 20, 13, 8, 18, 4, 11, 12, 2, 3, 17, 10, 7, 16, 1}",3.969085,"{1, 19, 14, 9, 20, 13, 8, 18, 4, 11, 12, 2, 3, 16, 7, 17, 10, 5, 15, 6, 1}",4.295412,0.082217,0.046222
"{1, 15, 3, 6, 18, 17, 11, 5, 10, 9, 12, 19, 14, 2, 7, 20, 13, 4, 16, 8, 1}",3.896446,"{1, 15, 3, 6, 18, 8, 4, 16, 17, 11, 5, 10, 9, 12, 19, 14, 2, 7, 20, 13, 1}",3.992526,0.024659,0.046710
"{1, 11, 2, 7, 20, 6, 14, 5, 12, 3, 4, 18, 17, 8, 10, 9, 13, 16, 15, 19, 1}",3.803581,"{1, 11, 2, 7, 20, 6, 14, 5, 12, 17, 3, 4, 18, 8, 10, 9, 13, 16, 15, 19, 1}",3.844220,0.010685,0.046843
"{1, 16, 7, 18, 4, 20, 9, 8, 5, 11, 2, 13, 17, 12, 3, 10, 14, 6, 19, 15, 1}",4.011225,"{1, 16, 2, 11, 13, 17, 12, 3, 14, 10, 6, 19, 15, 18, 4, 20, 9, 8, 5, 7, 1}",4.058431,0.011768,0.045953
"{1, 15, 5, 19, 17, 2, 11, 9, 16, 10, 20, 6, 18, 3, 7, 14, 13, 4, 8, 12, 1}",3.760040,"{1, 12, 8, 4, 13, 14, 7, 18, 6, 3, 11, 9, 20, 10, 16, 2, 17, 19, 5, 15, 1}",3.780758,0.005510,0.046621
"{1, 2, 18, 16, 13, 11, 9, 14, 4, 17, 3, 7, 20, 12, 6, 15, 19, 10, 8, 5, 1}",4.007657,"{1, 2, 18, 5, 8, 10, 19, 15, 6, 12, 20, 7, 3, 17, 4, 14, 9, 11, 13, 16, 1}",4.062772,0.013752,0.047133
"{1, 19, 16, 3, 13, 18, 12, 10, 4, 9, 11, 6, 20, 15, 5, 14, 7, 8, 2, 17, 1}",3.665564,"{1, 17, 2, 14, 5, 7, 8, 15, 20, 6, 11, 9, 4, 12, 10, 18, 13, 3, 16, 19, 1}",3.876996,0.057681,0.046862
"{1, 3, 10, 4, 19, 14, 11, 9, 5, 2, 15, 7, 18, 13, 20, 6, 16, 12, 8, 17, 1}",3.963143,"{1, 17, 8, 12, 20, 6, 16, 3, 10, 4, 14, 19, 11, 9, 5, 2, 15, 7, 18, 13, 1}",4.315859,0.088999,0.046541
"{1, 6, 10, 9, 14, 20, 4, 18, 5, 2, 11, 3, 8, 17, 16, 12, 7, 13, 19, 15, 1}",3.640773,"{1, 6, 10, 9, 14, 20, 4, 18, 5, 2, 11, 3, 8, 17, 16, 12, 7, 13, 19, 15, 1}",3.640773,0.000000,0.046250
"{1, 12, 8, 15, 18, 17, 20, 16, 6, 4, 2, 3, 7, 14, 9, 10, 5, 13, 19, 11, 1}",4.028767,"{1, 12, 8, 15, 18, 17, 20, 16, 6, 4, 2, 3, 7, 14, 9, 10, 5, 13, 19, 11, 1}",4.028767,0.000000,0.046454
"{1, 5, 10, 9, 7, 15, 16, 12, 19, 18, 11, 6, 17, 13, 14, 20, 2, 4, 3, 8, 1}",3.463978,"{1, 5, 10, 9, 7, 15, 16, 12, 19, 18, 11, 6, 17, 13, 14, 20, 2, 4, 3, 8, 1}",3.463978,0.000000,0.045637
"{1, 5, 19, 18, 12, 14, 2, 17, 3, 16, 6, 15, 13, 9, 10, 20, 11, 8, 7, 4, 1}",4.084879,"{1, 7, 8, 11, 20, 10, 9, 13, 15, 6, 16, 3, 17, 18, 12, 14, 2, 5, 19, 4, 1}",4.138318,0.013082,0.046072
"{1, 2, 20, 4, 14, 10, 17, 11, 7, 19, 8, 13, 6, 5, 15, 16, 3, 9, 18, 12, 1}",4.205868,"{1, 18, 12, 3, 16, 9, 11, 7, 19, 15, 5, 6, 13, 8, 17, 10, 14, 4, 20, 2, 1}",4.356488,0.035812,0.045989
"{1, 10, 17, 3, 7, 5, 9, 15, 8, 12, 6, 19, 14, 11, 20, 16, 18, 13, 2, 4, 1}",3.787452,"{1, 4, 10, 17, 3, 7, 5, 9, 15, 8, 12, 6, 19, 14, 11, 20, 16, 13, 18, 2, 1}",3.826766,0.010380,0.046835
"{1, 4, 18, 16, 17, 20, 10, 6, 13, 12, 7, 15, 9, 14, 2, 8, 19, 5, 11, 3, 1}",3.643230,"{1, 3, 11, 5, 19, 8, 2, 14, 9, 15, 7, 12, 13, 6, 10, 20, 17, 16, 18, 4, 1}",3.643229,0.000000,0.045216
"{1, 20, 12, 6, 5, 14, 8, 7, 15, 17, 11, 13, 4, 9, 19, 3, 18, 10, 2, 16, 1}",3.322104,"{1, 16, 2, 10, 18, 3, 19, 9, 4, 13, 11, 17, 15, 7, 8, 14, 5, 6, 12, 20, 1}",3.322105,0.000000,0.045083
"{1, 12, 10, 18, 5, 11, 2, 13, 19, 16, 20, 4, 14, 8, 9, 15, 17, 6, 3, 7, 1}",4.277695,"{1, 12, 10, 18, 5, 11, 2, 19, 13, 16, 20, 4, 14, 8, 9, 3, 7, 17, 6, 15, 1}",4.392190,0.026766,0.045608
"{1, 16, 18, 19, 12, 15, 11, 3, 8, 4, 7, 9, 17, 20, 14, 10, 13, 2, 6, 5, 1}",3.935138,"{1, 5, 6, 2, 13, 10, 14, 9, 17, 20, 7, 4, 8, 3, 11, 15, 12, 19, 18, 16, 1}",3.978714,0.011074,0.045032
"{1, 19, 4, 18, 17, 6, 14, 16, 9, 10, 8, 20, 15, 13, 12, 11, 5, 3, 7, 2, 1}",4.271494,"{1, 19, 4, 18, 17, 6, 14, 16, 9, 8, 20, 10, 13, 15, 12, 11, 5, 3, 7, 2, 1}",4.338156,0.015606,0.046234
"{1, 17, 14, 9, 3, 4, 18, 11, 15, 7, 5, 20, 10, 19, 13, 6, 8, 16, 12, 2, 1}",3.593873,"{1, 17, 14, 9, 3, 4, 18, 5, 11, 15, 7, 20, 10, 19, 13, 6, 8, 16, 12, 2, 1}",3.611990,0.005041,0.045735
"{1, 10, 12, 3, 19, 7, 15, 14, 8, 2, 17, 18, 13, 16, 6, 5, 4, 11, 20, 9, 1}",3.637950,"{1, 10, 12, 3, 19, 7, 15, 14, 8, 16, 13, 6, 5, 4, 18, 17, 2, 11, 20, 9, 1}",3.649589,0.003199,0.045718
"{1, 15, 19, 9, 17, 2, 16, 11, 6, 12, 4, 18, 7, 14, 13, 3, 10, 20, 5, 8, 1}",3.885401,"{1, 18, 7, 14, 13, 3, 10, 20, 5, 8, 17, 9, 2, 16, 11, 6, 12, 4, 15, 19, 1}",3.980939,0.024589,0.046049
"{1, 19, 10, 15, 14, 7, 17, 4, 13, 11, 3, 16, 6, 12, 2, 8, 18, 20, 9, 5, 1}",3.997189,"{1, 5, 9, 19, 10, 15, 14, 7, 17, 4, 13, 11, 3, 16, 6, 12, 2, 8, 18, 20, 1}",4.126517,0.032355,0.046365
"{1, 20, 10, 17, 11, 15, 9, 19, 4, 8, 12, 7, 18, 5, 2, 3, 14, 13, 16, 6, 1}",4.271023,"{1, 6, 16, 13, 14, 3, 2, 5, 18, 7, 12, 8, 19, 9, 15, 11, 17, 10, 20, 4, 1}",4.689615,0.098007,0.045902
"{1, 4, 5, 17, 10, 18, 19, 14, 20, 12, 7, 8, 16, 6, 2, 15, 9, 3, 11, 13, 1}",3.868878,"{1, 13, 11, 3, 9, 15, 2, 6, 16, 7, 12, 8, 20, 14, 19, 18, 10, 17, 5, 4, 1}",3.911180,0.010934,0.046390
"{1, 2, 8, 14, 4, 12, 16, 15, 6, 11, 9, 17, 13, 5, 18, 19, 3, 20, 7, 10, 1}",3.256240,"{1, 2, 8, 12, 16, 15, 6, 11, 4, 14, 9, 17, 13, 5, 18, 19, 3, 20, 7, 10, 1}",3.338795,0.025353,0.046938
"{1, 20, 16, 18, 2, 4, 10, 17, 14, 19, 12, 15, 6, 5, 7, 13, 8, 9, 3, 11, 1}",3.889914,"{1, 11, 3, 6, 15, 5, 12, 19, 14, 17, 10, 4, 2, 18, 16, 20, 9, 8, 13, 7, 1}",4.551941,0.170191,0.046195
"{1, 20, 2, 11, 19, 15, 4, 12, 10, 9, 18, 5, 8, 13, 7, 14, 16, 3, 6, 17, 1}",3.849117,"{1, 20, 2, 11, 4, 15, 19, 10, 12, 13, 9, 18, 5, 8, 7, 14, 16, 3, 6, 17, 1}",3.937018,0.022837,0.046355
"{1, 19, 8, 17, 7, 16, 10, 9, 15, 12, 13, 6, 11, 2, 14, 18, 20, 4, 5, 3, 1}",3.853298,"{1, 3, 5, 4, 20, 18, 14, 2, 11, 6, 13, 15, 9, 10, 16, 7, 12, 17, 8, 19, 1}",3.927379,0.019225,0.046544
"{1, 2, 12, 8, 9, 10, 13, 19, 15, 17, 14, 4, 16, 18, 7, 11, 20, 6, 5, 3, 1}",4.093848,"{1, 5, 6, 3, 2, 12, 8, 9, 10, 19, 13, 4, 14, 15, 17, 16, 18, 7, 11, 20, 1}",4.756901,0.161963,0.045219
"{1, 12, 14, 3, 2, 13, 7, 9, 20, 11, 16, 17, 18, 19, 5, 8, 10, 4, 15, 6, 1}",3.644627,"{1, 12, 14, 3, 2, 13, 7, 9, 20, 11, 18, 16, 17, 19, 5, 8, 10, 4, 15, 6, 1}",3.651620,0.001919,0.044906
"{1, 15, 18, 2, 17, 14, 12, 9, 13, 8, 10, 19, 3, 20, 4, 6, 11, 7, 5, 16, 1}",3.185597,"{1, 16, 5, 7, 11, 6, 4, 20, 3, 19, 10, 8, 13, 9, 12, 14, 17, 2, 18, 15, 1}",3.185597,0.000000,0.045259
"{1, 15, 8, 9, 12, 17, 10, 3, 16, 20, 11, 19, 14, 2, 18, 7, 13, 6, 4, 5, 1}",3.659455,"{1, 5, 15, 8, 9, 12, 17, 10, 3, 16, 20, 11, 19, 14, 2, 18, 7, 13, 6, 4, 1}",3.653036,-0.001754,0.045121
"{1, 4, 2, 15, 14, 6, 20, 5, 16, 17, 18, 12, 8, 11, 9, 10, 13, 19, 7, 3, 1}",3.705475,"{1, 4, 2, 15, 14, 20, 6, 5, 16, 17, 18, 12, 8, 11, 19, 7, 3, 13, 10, 9, 1}",3.822396,0.031554,0.045135
"{1, 4, 8, 16, 12, 3, 10, 9, 19, 5, 13, 17, 15, 20, 7, 18, 6, 2, 11, 14, 1}",3.845985,"{1, 4, 8, 16, 7, 20, 15, 17, 13, 12, 3, 10, 9, 19, 5, 18, 6, 2, 11, 14, 1}",3.860809,0.003854,0.044766
"{1, 12, 4, 15, 8, 14, 11, 13, 16, 7, 6, 17, 18, 9, 3, 5, 2, 19, 20, 10, 1}",4.012097,"{1, 10, 20, 19, 2, 3, 9, 5, 17, 18, 11, 13, 16, 6, 7, 15, 8, 14, 12, 4, 1}",4.216419,0.050926,0.044252
"{1, 20, 14, 6, 4, 3, 9, 17, 15, 2, 19, 16, 10, 13, 5, 11, 7, 12, 8, 18, 1}",3.926584,"{1, 18, 20, 14, 6, 4, 3, 9, 17, 15, 2, 19, 16, 10, 13, 5, 11, 7, 12, 8, 1}",3.945518,0.004822,0.044619
"{1, 8, 16, 4, 14, 18, 19, 12, 13, 17, 20, 7, 15, 2, 5, 3, 10, 6, 11, 9, 1}",3.977354,"{1, 9, 8, 11, 6, 10, 3, 5, 2, 15, 7, 20, 17, 13, 12, 19, 18, 14, 4, 16, 1}",4.070393,0.023392,0.045599
"{1, 10, 3, 4, 12, 5, 18, 6, 14, 8, 15, 17, 7, 13, 19, 11, 16, 2, 9, 20, 1}",3.952581,"{1, 20, 10, 7, 13, 2, 9, 16, 11, 19, 15, 8, 17, 14, 6, 18, 5, 12, 4, 3, 1}",4.016098,0.016070,0.046295
"{1, 15, 2, 7, 20, 10, 9, 3, 17, 8, 6, 11, 12, 16, 14, 5, 13, 19, 18, 4, 1}",4.031694,"{1, 4, 3, 17, 9, 10, 8, 20, 7, 6, 11, 12, 16, 14, 5, 13, 19, 2, 15, 18, 1}",4.148697,0.029021,0.046346
"{1, 14, 9, 8, 10, 12, 6, 2, 15, 17, 3, 5, 4, 19, 20, 13, 7, 16, 11, 18, 1}",3.080040,"{1, 14, 9, 8, 10, 12, 6, 2, 15, 17, 3, 5, 4, 19, 20, 13, 7, 16, 11, 18, 1}",3.080040,0.000000,0.046634
"{1, 15, 3, 6, 13, 2, 11, 9, 7, 14, 19, 4, 20, 10, 12, 17, 8, 18, 5, 16, 1}",3.328587,"{1, 15, 16, 5, 18, 8, 17, 10, 20, 12, 19, 14, 4, 7, 9, 11, 2, 13, 6, 3, 1}",3.523862,0.058666,0.045932
"{1, 16, 3, 6, 15, 18, 9, 17, 13, 14, 4, 8, 5, 20, 10, 7, 12, 2, 11, 19, 1}",4.159845,"{1, 16, 3, 6, 15, 18, 9, 17, 13, 14, 4, 8, 5, 20, 10, 7, 12, 2, 19, 11, 1}",4.200026,0.009659,0.046650
"{1, 13, 7, 20, 15, 19, 9, 8, 16, 14, 10, 18, 17, 6, 3, 12, 4, 5, 11, 2, 1}",3.917801,"{1, 2, 11, 5, 4, 12, 3, 6, 17, 18, 10, 14, 16, 8, 9, 19, 15, 20, 7, 13, 1}",3.917800,0.000000,0.046534
"{1, 11, 2, 10, 12, 13, 20, 7, 3, 16, 18, 5, 19, 9, 14, 4, 15, 17, 8, 6, 1}",3.951218,"{1, 10, 2, 11, 6, 8, 17, 15, 4, 14, 9, 19, 5, 18, 16, 3, 7, 20, 13, 12, 1}",3.985939,0.008788,0.046224
"{1, 2, 9, 7, 14, 16, 20, 18, 6, 11, 3, 17, 5, 15, 19, 10, 8, 12, 13, 4, 1}",3.700006,"{1, 4, 13, 12, 8, 10, 19, 15, 5, 3, 17, 11, 6, 18, 20, 16, 14, 7, 9, 2, 1}",3.713632,0.003683,0.046524
"{1, 16, 6, 19, 4, 2, 7, 12, 11, 14, 10, 17, 9, 3, 5, 15, 18, 13, 20, 8, 1}",3.916749,"{1, 8, 16, 6, 19, 4, 2, 7, 12, 3, 5, 15, 18, 13, 20, 9, 17, 10, 11, 14, 1}",4.495740,0.147824,0.045714
"{1, 13, 5, 3, 9, 12, 7, 4, 10, 2, 15, 6, 14, 20, 19, 18, 16, 11, 8, 17, 1}",4.458923,"{1, 13, 5, 9, 3, 15, 17, 8, 11, 18, 16, 19, 20, 14, 6, 2, 10, 4, 7, 12, 1}",4.591944,0.029833,0.046911
"{1, 20, 11, 5, 10, 19, 3, 12, 2, 14, 6, 17, 13, 4, 18, 15, 16, 7, 8, 9, 1}",4.078753,"{1, 9, 8, 4, 18, 15, 16, 7, 20, 11, 5, 10, 19, 3, 12, 2, 14, 6, 17, 13, 1}",4.142580,0.015649,0.045774
"{1, 15, 12, 9, 6, 16, 18, 8, 3, 7, 17, 20, 14, 4, 13, 11, 2, 5, 19, 10, 1}",3.286170,"{1, 15, 4, 13, 11, 2, 20, 14, 9, 12, 10, 19, 5, 17, 7, 3, 8, 18, 6, 16, 1}",3.996369,0.216117,0.046119
"{1, 12, 11, 17, 13, 3, 10, 4, 14, 2, 6, 5, 19, 16, 7, 8, 18, 15, 9, 20, 1}",3.807098,"{1, 7, 16, 19, 5, 6, 2, 14, 4, 10, 3, 13, 17, 11, 12, 20, 9, 15, 18, 8, 1}",3.813416,0.001659,0.046310
"{1, 13, 7, 11, 12, 15, 6, 3, 17, 5, 4, 14, 10, 8, 18, 16, 2, 19, 20, 9, 1}",3.985244,"{1, 9, 7, 13, 11, 12, 15, 6, 3, 17, 5, 4, 14, 10, 8, 18, 16, 2, 19, 20, 1}",4.145093,0.040110,0.046807
"{1, 9, 15, 18, 7, 2, 5, 4, 14, 19, 13, 16, 3, 10, 8, 6, 17, 20, 12, 11, 1}",3.881272,"{1, 9, 15, 18, 7, 2, 5, 4, 14, 19, 13, 16, 3, 10, 8, 6, 17, 20, 12, 11, 1}",3.881272,0.000000,0.046191
"{1, 4, 17, 7, 8, 14, 12, 2, 11, 9, 16, 6, 13, 5, 20, 15, 10, 19, 18, 3, 1}",3.509118,"{1, 3, 4, 17, 7, 8, 14, 12, 2, 11, 9, 16, 6, 13, 5, 20, 15, 10, 19, 18, 1}",3.562766,0.015288,0.045945
"{1, 10, 18, 6, 5, 2, 8, 14, 9, 4, 17, 15, 20, 16, 3, 13, 7, 19, 11, 12, 1}",3.857592,"{1, 12, 11, 19, 7, 13, 3, 20, 15, 17, 4, 8, 9, 14, 2, 5, 6, 18, 10, 16, 1}",4.328098,0.121969,0.046326
"{1, 5, 3, 11, 17, 2, 12, 9, 14, 13, 15, 16, 18, 10, 6, 4, 19, 8, 7, 20, 1}",3.702504,"{1, 5, 3, 20, 7, 8, 19, 4, 6, 10, 18, 16, 15, 13, 14, 9, 12, 2, 17, 11, 1}",3.739836,0.010083,0.045969
"{1, 6, 3, 14, 12, 9, 10, 16, 8, 7, 2, 5, 4, 15, 19, 13, 17, 18, 20, 11, 1}",4.051014,"{1, 11, 20, 18, 19, 13, 15, 4, 5, 2, 7, 8, 16, 10, 9, 12, 14, 3, 6, 17, 1}",4.248072,0.048644,0.045975
"{1, 5, 17, 3, 18, 11, 12, 13, 7, 10, 14, 4, 2, 16, 8, 9, 19, 6, 15, 20, 1}",3.701431,"{1, 20, 15, 6, 19, 9, 8, 16, 2, 4, 14, 10, 7, 13, 12, 11, 18, 3, 17, 5, 1}",3.701430,0.000000,0.045605
"{1, 9, 5, 13, 17, 4, 12, 10, 15, 11, 3, 18, 16, 2, 7, 14, 20, 8, 6, 19, 1}",3.547142,"{1, 9, 19, 6, 8, 20, 14, 7, 2, 16, 18, 3, 11, 10, 12, 15, 4, 17, 13, 5, 1}",3.590185,0.012135,0.045524
"{1, 6, 20, 17, 2, 19, 9, 12, 15, 8, 5, 10, 16, 13, 18, 11, 14, 4, 3, 7, 1}",3.631848,"{1, 7, 3, 4, 14, 11, 18, 13, 16, 10, 5, 8, 15, 12, 9, 17, 2, 19, 20, 6, 1}",3.647356,0.004270,0.044773
"{1, 10, 17, 6, 12, 20, 15, 9, 16, 18, 4, 13, 14, 19, 8, 3, 2, 11, 7, 5, 1}",4.178383,"{1, 10, 15, 9, 16, 18, 4, 13, 14, 19, 8, 3, 2, 11, 7, 5, 6, 17, 12, 20, 1}",4.515241,0.080619,0.045128
"{1, 9, 4, 8, 2, 13, 3, 15, 18, 16, 11, 10, 17, 14, 5, 19, 7, 12, 20, 6, 1}",3.860433,"{1, 6, 12, 20, 9, 4, 8, 2, 13, 3, 15, 18, 16, 11, 10, 17, 14, 5, 19, 7, 1}",4.162453,0.078235,0.045086
"{1, 10, 20, 14, 12, 2, 4, 9, 8, 15, 3, 11, 5, 16, 19, 17, 6, 18, 13, 7, 1}",3.531583,"{1, 10, 20, 14, 12, 2, 4, 9, 15, 8, 3, 11, 5, 19, 16, 6, 17, 18, 13, 7, 1}",3.606852,0.021313,0.044504
"{1, 19, 4, 2, 11, 16, 18, 12, 17, 6, 8, 7, 9, 13, 10, 3, 14, 15, 20, 5, 1}",3.581184,"{1, 5, 20, 15, 14, 3, 10, 6, 13, 9, 7, 8, 17, 12, 16, 18, 11, 2, 4, 19, 1}",3.744636,0.045642,0.044675
"{1, 6, 13, 5, 17, 11, 8, 2, 16, 18, 4, 10, 14, 15, 7, 19, 12, 3, 9, 20, 1}",3.650706,"{1, 6, 17, 5, 13, 11, 8, 2, 16, 18, 4, 10, 14, 15, 7, 19, 12, 3, 9, 20, 1}",3.712314,0.016876,0.044408
"{1, 2, 13, 6, 20, 5, 19, 11, 16, 14, 7, 4, 18, 10, 12, 3, 15, 8, 9, 17, 1}",3.485903,"{1, 17, 9, 8, 15, 3, 12, 10, 18, 7, 14, 4, 16, 11, 19, 5, 20, 6, 13, 2, 1}",3.511234,0.007267,0.044256
"{1, 2, 6, 8, 5, 10, 14, 19, 20, 7, 16, 13, 15, 9, 17, 3, 12, 11, 18, 4, 1}",4.059484,"{1, 4, 18, 11, 12, 3, 17, 9, 15, 13, 16, 7, 20, 19, 14, 10, 5, 8, 6, 2, 1}",4.059484,0.000000,0.044807
"{1, 16, 18, 5, 9, 13, 19, 17, 20, 15, 4, 10, 6, 7, 14, 8, 2, 3, 11, 12, 1}",3.191565,"{1, 12, 11, 3, 2, 8, 14, 7, 6, 10, 4, 15, 20, 17, 19, 13, 9, 5, 18, 16, 1}",3.191565,0.000000,0.044622
"{1, 13, 4, 9, 12, 2, 20, 6, 14, 5, 19, 7, 15, 18, 8, 10, 3, 17, 16, 11, 1}",3.440877,"{1, 11, 16, 17, 3, 10, 8, 18, 15, 7, 19, 5, 14, 6, 20, 2, 12, 9, 4, 13, 1}",3.440877,0.000000,0.044558
"{1, 10, 18, 8, 15, 20, 14, 5, 6, 3, 7, 4, 12, 2, 11, 9, 13, 19, 17, 16, 1}",3.832808,"{1, 10, 18, 8, 15, 5, 14, 20, 16, 17, 19, 13, 9, 11, 2, 12, 4, 7, 3, 6, 1}",4.014268,0.047344,0.044532
"{1, 15, 17, 19, 18, 6, 20, 9, 7, 3, 4, 16, 13, 12, 14, 10, 5, 8, 2, 11, 1}",3.966666,"{1, 11, 8, 2, 5, 10, 14, 12, 13, 16, 4, 3, 7, 9, 20, 6, 18, 19, 17, 15, 1}",4.024909,0.014683,0.044696
"{1, 16, 14, 12, 15, 13, 19, 10, 20, 17, 8, 9, 6, 7, 4, 3, 11, 18, 5, 2, 1}",3.666789,"{1, 16, 14, 15, 12, 13, 19, 10, 20, 17, 8, 9, 6, 7, 4, 3, 11, 18, 5, 2, 1}",3.682134,0.004185,0.045057
"{1, 9, 13, 10, 16, 8, 3, 18, 17, 15, 2, 12, 20, 4, 5, 14, 19, 7, 11, 6, 1}",3.570207,"{1, 9, 13, 10, 16, 8, 3, 18, 17, 15, 2, 12, 20, 19, 7, 11, 6, 14, 5, 4, 1}",3.978629,0.114397,0.046443
"{1, 18, 9, 19, 17, 6, 7, 15, 8, 2, 12, 20, 4, 11, 13, 3, 10, 5, 14, 16, 1}",3.512410,"{1, 16, 14, 5, 3, 10, 13, 11, 4, 20, 12, 2, 8, 15, 7, 6, 17, 19, 9, 18, 1}",3.522837,0.002969,0.045985
"{1, 4, 3, 17, 11, 16, 14, 2, 5, 18, 15, 7, 20, 13, 19, 6, 8, 12, 9, 10, 1}",4.011468,"{1, 4, 3, 17, 11, 16, 14, 2, 5, 18, 15, 7, 20, 13, 19, 6, 8, 12, 9, 10, 1}",4.011468,0.000000,0.046553
"{1, 7, 3, 9, 20, 6, 8, 15, 11, 10, 5, 2, 18, 19, 12, 13, 14, 16, 17, 4, 1}",3.521366,"{1, 4, 17, 16, 14, 13, 7, 3, 9, 20, 6, 15, 8, 11, 10, 5, 2, 18, 19, 12, 1}",3.649317,0.036336,0.046269
"{1, 19, 14, 6, 20, 2, 13, 15, 4, 17, 8, 12, 7, 11, 18, 9, 3, 16, 5, 10, 1}",3.185497,"{1, 19, 6, 14, 20, 2, 13, 15, 4, 17, 8, 12, 7, 11, 18, 9, 3, 16, 5, 10, 1}",3.185912,0.000130,0.045633
"{1, 2, 10, 15, 5, 4, 16, 9, 6, 11, 14, 20, 18, 13, 17, 3, 12, 7, 8, 19, 1}",3.801707,"{1, 2, 10, 15, 5, 14, 11, 6, 9, 16, 4, 19, 8, 7, 12, 3, 17, 13, 18, 20, 1}",4.067484,0.069910,0.044535
"{1, 12, 10, 9, 14, 13, 6, 7, 4, 15, 18, 11, 3, 19, 2, 16, 20, 5, 8, 17, 1}",4.228817,"{1, 17, 8, 5, 15, 4, 6, 7, 19, 3, 11, 18, 16, 20, 2, 12, 10, 9, 14, 13, 1}",4.607572,0.089565,0.044218
"{1, 16, 2, 11, 18, 19, 20, 7, 4, 5, 10, 8, 9, 3, 6, 12, 13, 14, 17, 15, 1}",3.219032,"{1, 16, 2, 11, 18, 19, 15, 17, 14, 13, 12, 6, 3, 9, 20, 7, 4, 5, 10, 8, 1}",3.575643,0.110782,0.044453
"{1, 14, 15, 4, 20, 10, 5, 2, 13, 16, 17, 6, 3, 18, 19, 9, 11, 8, 12, 7, 1}",3.624693,"{1, 7, 8, 11, 9, 19, 18, 3, 6, 17, 16, 13, 2, 5, 10, 20, 4, 15, 14, 12, 1}",4.054768,0.118652,0.044684
"{1, 10, 8, 9, 18, 7, 13, 3, 20, 11, 2, 6, 17, 12, 15, 4, 5, 19, 16, 14, 1}",4.160703,"{1, 10, 8, 9, 18, 7, 13, 3, 20, 11, 2, 6, 17, 12, 15, 4, 5, 19, 16, 14, 1}",4.160703,0.000000,0.046284
"{1, 2, 8, 15, 6, 19, 13, 3, 18, 11, 14, 16, 12, 17, 5, 9, 4, 10, 20, 7, 1}",3.419530,"{1, 2, 8, 15, 6, 19, 3, 13, 18, 11, 14, 16, 12, 17, 9, 5, 4, 10, 20, 7, 1}",3.429827,0.003011,0.047134
"{1, 11, 17, 12, 13, 16, 7, 19, 18, 10, 6, 9, 5, 20, 3, 15, 4, 14, 2, 8, 1}",3.860899,"{1, 11, 17, 12, 13, 16, 7, 19, 18, 10, 6, 9, 5, 20, 3, 15, 4, 14, 2, 8, 1}",3.860899,0.000000,0.046533
"{1, 8, 10, 20, 17, 16, 13, 14, 4, 15, 19, 3, 11, 9, 18, 7, 5, 2, 12, 6, 1}",3.914642,"{1, 6, 12, 2, 5, 7, 18, 9, 11, 16, 13, 3, 19, 15, 14, 4, 10, 8, 20, 17, 1}",4.146400,0.059203,0.045852
"{1, 12, 20, 2, 7, 19, 13, 17, 8, 9, 3, 18, 6, 4, 10, 15, 14, 16, 5, 11, 1}",3.553476,"{1, 12, 20, 2, 7, 19, 17, 13, 8, 9, 3, 18, 6, 4, 10, 15, 14, 16, 11, 5, 1}",3.599639,0.012991,0.046060
"{1, 4, 20, 8, 10, 7, 19, 15, 16, 18, 6, 11, 17, 5, 9, 3, 2, 14, 13, 12, 1}",3.407814,"{1, 12, 13, 14, 3, 2, 6, 18, 16, 11, 17, 15, 5, 9, 19, 7, 10, 4, 20, 8, 1}",3.597704,0.055722,0.045908
"{1, 18, 12, 4, 9, 3, 19, 5, 7, 8, 10, 17, 16, 15, 14, 13, 11, 20, 2, 6, 1}",3.908412,"{1, 6, 11, 13, 14, 15, 16, 17, 10, 8, 7, 5, 12, 18, 2, 20, 4, 9, 3, 19, 1}",4.304423,0.101323,0.045778
"{1, 7, 19, 2, 18, 17, 9, 5, 3, 4, 6, 14, 10, 11, 15, 12, 16, 8, 20, 13, 1}",4.258064,"{1, 19, 2, 18, 17, 9, 4, 6, 14, 10, 11, 12, 16, 15, 8, 13, 20, 5, 3, 7, 1}",4.428534,0.040035,0.046324
"{1, 15, 4, 14, 17, 11, 8, 18, 20, 19, 13, 5, 16, 6, 10, 7, 2, 3, 9, 12, 1}",3.930597,"{1, 12, 9, 3, 2, 7, 10, 6, 16, 5, 13, 19, 20, 18, 8, 11, 17, 14, 4, 15, 1}",3.930597,0.000000,0.046707
"{1, 19, 6, 5, 20, 18, 10, 12, 11, 2, 17, 7, 3, 8, 9, 13, 15, 16, 14, 4, 1}",3.857252,"{1, 19, 6, 5, 20, 18, 10, 11, 12, 2, 17, 3, 8, 7, 9, 13, 15, 16, 14, 4, 1}",3.890852,0.008711,0.046339
