optimal_tour,optimal_tour_length,transformer_tour,transformer_tour_length,score,time
"{1, 18, 4, 11, 16, 19, 3, 14, 7, 9, 2, 6, 17, 5, 15, 8, 12, 20, 10, 13, 1}",3.380529,"{1, 13, 20, 12, 8, 15, 5, 17, 6, 2, 9, 7, 14, 3, 19, 16, 11, 4, 10, 18, 1}",3.407327,0.007927,0.030282
"{1, 2, 20, 5, 7, 8, 13, 15, 9, 18, 11, 14, 19, 4, 3, 16, 12, 10, 17, 6, 1}",4.550094,"{1, 2, 20, 5, 7, 8, 4, 3, 14, 19, 13, 15, 9, 18, 11, 12, 16, 10, 17, 6, 1}",4.596740,0.010252,0.030086
"{1, 16, 15, 13, 7, 5, 3, 4, 2, 11, 19, 18, 6, 12, 17, 20, 8, 9, 10, 14, 1}",3.725492,"{1, 14, 10, 9, 8, 20, 17, 12, 6, 18, 19, 11, 4, 3, 5, 2, 15, 13, 16, 7, 1}",3.745730,0.005432,0.029973
"{1, 8, 20, 19, 5, 17, 12, 7, 3, 4, 15, 2, 18, 10, 9, 13, 16, 14, 6, 11, 1}",3.103245,"{1, 11, 6, 14, 16, 13, 9, 10, 18, 2, 15, 4, 3, 7, 12, 17, 5, 19, 20, 8, 1}",3.103245,0.000000,0.029838
"{1, 20, 16, 7, 17, 19, 14, 2, 15, 9, 11, 10, 8, 3, 12, 13, 5, 4, 6, 18, 1}",4.422679,"{1, 18, 20, 16, 7, 17, 19, 14, 15, 2, 6, 4, 5, 13, 12, 3, 8, 10, 11, 9, 1}",4.948568,0.118907,0.029971
"{1, 18, 16, 8, 13, 7, 12, 11, 4, 2, 9, 15, 14, 19, 3, 17, 20, 5, 6, 10, 1}",4.072698,"{1, 18, 16, 8, 13, 7, 12, 11, 4, 2, 9, 15, 14, 19, 3, 17, 20, 5, 6, 10, 1}",4.072698,0.000000,0.029918
"{1, 10, 14, 17, 19, 2, 20, 9, 3, 8, 7, 11, 12, 5, 16, 18, 4, 13, 6, 15, 1}",4.211886,"{1, 10, 14, 17, 19, 2, 20, 9, 3, 8, 7, 11, 12, 5, 16, 18, 4, 13, 6, 15, 1}",4.211886,0.000000,0.030319
"{1, 3, 17, 9, 16, 19, 12, 15, 8, 4, 14, 11, 20, 10, 2, 6, 5, 7, 13, 18, 1}",3.853076,"{1, 3, 17, 9, 16, 12, 19, 15, 8, 4, 14, 11, 20, 10, 2, 6, 5, 7, 13, 18, 1}",3.854112,0.000269,0.030491
"{1, 8, 15, 19, 3, 5, 11, 17, 20, 12, 14, 18, 6, 16, 4, 7, 10, 9, 2, 13, 1}",3.305861,"{1, 8, 15, 19, 3, 5, 11, 17, 20, 12, 14, 18, 6, 16, 4, 7, 10, 9, 2, 13, 1}",3.305861,0.000000,0.030497
"{1, 9, 4, 3, 8, 17, 18, 7, 20, 16, 15, 11, 12, 2, 19, 14, 6, 13, 10, 5, 1}",4.426053,"{1, 5, 10, 13, 6, 14, 19, 2, 12, 11, 15, 16, 20, 7, 18, 17, 8, 3, 4, 9, 1}",4.426052,0.000000,0.030423
"{1, 20, 5, 8, 7, 2, 4, 9, 10, 13, 11, 14, 15, 19, 17, 16, 3, 6, 18, 12, 1}",4.422826,"{1, 20, 5, 8, 7, 2, 4, 9, 10, 13, 11, 14, 15, 17, 19, 16, 3, 6, 18, 12, 1}",4.443008,0.004563,0.030387
"{1, 19, 16, 9, 13, 7, 11, 5, 15, 3, 2, 10, 8, 14, 17, 12, 4, 20, 6, 18, 1}",3.894119,"{1, 18, 6, 16, 9, 12, 17, 4, 20, 8, 14, 10, 2, 3, 15, 5, 11, 7, 13, 19, 1}",3.979274,0.021868,0.030462
"{1, 8, 3, 7, 17, 11, 15, 18, 19, 14, 16, 6, 13, 9, 12, 10, 5, 4, 2, 20, 1}",3.832951,"{1, 20, 2, 4, 5, 10, 12, 9, 13, 6, 16, 17, 11, 14, 19, 18, 15, 3, 7, 8, 1}",3.899092,0.017256,0.030378
"{1, 9, 18, 10, 8, 20, 4, 2, 7, 12, 19, 15, 14, 5, 6, 17, 16, 3, 11, 13, 1}",3.837546,"{1, 11, 13, 9, 5, 14, 15, 19, 18, 10, 8, 20, 4, 2, 7, 12, 16, 17, 6, 3, 1}",4.072337,0.061183,0.030774
"{1, 7, 11, 19, 3, 6, 15, 14, 9, 17, 5, 2, 13, 16, 8, 12, 4, 20, 10, 18, 1}",3.832429,"{1, 7, 11, 19, 3, 14, 9, 15, 6, 17, 5, 2, 13, 16, 8, 12, 4, 20, 10, 18, 1}",3.841252,0.002302,0.030445
"{1, 12, 10, 3, 6, 5, 4, 8, 7, 19, 15, 17, 2, 13, 11, 9, 14, 16, 18, 20, 1}",3.568474,"{1, 12, 10, 16, 3, 6, 5, 4, 8, 7, 19, 15, 17, 2, 13, 11, 9, 14, 18, 20, 1}",3.583752,0.004281,0.030515
"{1, 20, 10, 7, 4, 16, 9, 15, 13, 3, 17, 11, 5, 19, 2, 8, 14, 18, 12, 6, 1}",3.414838,"{1, 6, 12, 18, 14, 8, 2, 19, 5, 11, 17, 3, 13, 15, 9, 16, 4, 7, 10, 20, 1}",3.414837,0.000000,0.030351
"{1, 6, 14, 18, 5, 9, 7, 16, 13, 19, 12, 4, 2, 3, 11, 8, 17, 20, 15, 10, 1}",3.766940,"{1, 6, 14, 18, 5, 9, 7, 16, 13, 19, 12, 2, 3, 4, 11, 8, 17, 20, 15, 10, 1}",3.796567,0.007865,0.030494
"{1, 14, 10, 17, 7, 20, 2, 19, 3, 8, 11, 6, 13, 18, 15, 12, 5, 16, 9, 4, 1}",4.222764,"{1, 14, 10, 17, 7, 20, 2, 19, 8, 3, 11, 6, 13, 18, 15, 12, 5, 16, 4, 9, 1}",4.352798,0.030794,0.030253
"{1, 10, 14, 4, 8, 17, 16, 18, 6, 2, 12, 7, 15, 9, 3, 13, 11, 5, 20, 19, 1}",3.689099,"{1, 10, 14, 4, 8, 17, 16, 18, 6, 2, 12, 7, 15, 9, 3, 13, 11, 5, 20, 19, 1}",3.689099,0.000000,0.030200
"{1, 4, 13, 3, 15, 7, 14, 8, 10, 11, 18, 12, 19, 2, 16, 6, 5, 9, 17, 20, 1}",4.053009,"{1, 20, 17, 9, 5, 6, 16, 2, 19, 12, 18, 11, 10, 8, 14, 7, 15, 3, 13, 4, 1}",4.053010,0.000000,0.030119
"{1, 18, 5, 19, 17, 16, 12, 9, 3, 15, 4, 8, 10, 20, 13, 7, 14, 11, 6, 2, 1}",4.313715,"{1, 18, 5, 19, 17, 16, 12, 9, 3, 4, 15, 2, 6, 11, 14, 7, 13, 20, 10, 8, 1}",4.518008,0.047359,0.030211
"{1, 12, 15, 7, 17, 10, 4, 20, 2, 14, 5, 16, 6, 9, 11, 19, 13, 8, 3, 18, 1}",3.498220,"{1, 12, 15, 7, 4, 20, 2, 14, 5, 16, 17, 10, 6, 9, 11, 19, 13, 8, 3, 18, 1}",3.520799,0.006454,0.030225
"{1, 19, 13, 4, 2, 11, 9, 14, 18, 7, 5, 10, 16, 8, 6, 15, 17, 12, 20, 3, 1}",4.422950,"{1, 3, 19, 13, 17, 15, 6, 12, 20, 8, 14, 9, 18, 16, 10, 5, 7, 4, 2, 11, 1}",4.480510,0.013014,0.030123
"{1, 11, 4, 14, 18, 6, 3, 2, 10, 13, 17, 19, 16, 20, 8, 5, 7, 9, 12, 15, 1}",3.812845,"{1, 11, 4, 14, 18, 6, 3, 2, 10, 13, 17, 19, 16, 20, 8, 5, 7, 9, 12, 15, 1}",3.812845,0.000000,0.030175
"{1, 11, 12, 4, 2, 7, 5, 8, 14, 19, 6, 20, 16, 13, 3, 15, 9, 10, 17, 18, 1}",3.859410,"{1, 18, 17, 10, 9, 15, 3, 13, 16, 20, 6, 19, 14, 8, 5, 7, 2, 4, 12, 11, 1}",3.859410,0.000000,0.030136
"{1, 18, 15, 9, 19, 10, 12, 4, 20, 3, 16, 17, 11, 6, 14, 8, 7, 13, 2, 5, 1}",3.689248,"{1, 18, 15, 9, 19, 10, 12, 4, 20, 3, 16, 17, 11, 6, 14, 8, 7, 13, 2, 5, 1}",3.689248,0.000000,0.030329
"{1, 18, 16, 12, 8, 9, 19, 10, 14, 2, 4, 17, 3, 11, 5, 13, 15, 6, 20, 7, 1}",3.351453,"{1, 18, 9, 8, 19, 12, 16, 10, 14, 2, 4, 17, 3, 11, 5, 13, 15, 6, 20, 7, 1}",3.352339,0.000264,0.030395
"{1, 20, 16, 4, 14, 6, 9, 10, 18, 17, 15, 3, 8, 5, 19, 11, 13, 12, 7, 2, 1}",3.903795,"{1, 20, 16, 10, 9, 18, 6, 17, 15, 3, 8, 5, 19, 12, 13, 7, 2, 4, 14, 11, 1}",4.075688,0.044032,0.030398
"{1, 16, 9, 10, 13, 12, 20, 8, 2, 14, 4, 17, 18, 7, 15, 5, 6, 3, 19, 11, 1}",4.239102,"{1, 11, 16, 9, 10, 13, 20, 12, 8, 2, 14, 4, 17, 18, 7, 15, 5, 6, 3, 19, 1}",4.300616,0.014511,0.030466
"{1, 9, 6, 10, 4, 5, 13, 20, 12, 7, 14, 16, 19, 3, 2, 18, 17, 15, 11, 8, 1}",3.695771,"{1, 9, 6, 10, 4, 5, 13, 20, 12, 7, 14, 16, 19, 3, 2, 18, 17, 15, 11, 8, 1}",3.695771,0.000000,0.030976
"{1, 11, 20, 8, 16, 3, 9, 15, 4, 13, 10, 18, 14, 2, 7, 17, 19, 5, 12, 6, 1}",4.021410,"{1, 11, 20, 8, 16, 3, 9, 15, 4, 13, 10, 18, 14, 2, 7, 17, 19, 5, 12, 6, 1}",4.021410,0.000000,0.030535
"{1, 10, 4, 17, 8, 19, 11, 12, 5, 3, 9, 13, 6, 16, 2, 14, 20, 7, 18, 15, 1}",3.288139,"{1, 10, 4, 17, 19, 8, 15, 18, 7, 20, 14, 2, 16, 6, 13, 9, 3, 5, 12, 11, 1}",3.516058,0.069315,0.030357
"{1, 7, 20, 15, 11, 3, 19, 17, 18, 5, 2, 6, 13, 10, 14, 9, 4, 8, 12, 16, 1}",3.917428,"{1, 7, 20, 15, 11, 3, 19, 17, 18, 5, 2, 6, 13, 10, 14, 9, 4, 8, 12, 16, 1}",3.917428,0.000000,0.030419
"{1, 17, 5, 2, 12, 7, 3, 6, 9, 13, 8, 4, 20, 15, 10, 14, 16, 11, 19, 18, 1}",3.775988,"{1, 18, 19, 11, 16, 14, 10, 15, 20, 4, 8, 9, 6, 3, 13, 7, 12, 2, 5, 17, 1}",3.793929,0.004751,0.030273
"{1, 18, 17, 15, 3, 5, 9, 14, 2, 4, 12, 19, 10, 16, 7, 20, 6, 13, 8, 11, 1}",4.071647,"{1, 11, 8, 13, 6, 20, 7, 16, 10, 19, 12, 4, 2, 14, 9, 5, 3, 15, 17, 18, 1}",4.071647,0.000000,0.030127
"{1, 11, 15, 17, 12, 5, 9, 19, 7, 16, 4, 8, 10, 13, 2, 14, 6, 18, 20, 3, 1}",3.762594,"{1, 3, 20, 18, 6, 14, 2, 13, 10, 8, 4, 16, 7, 19, 9, 5, 12, 17, 15, 11, 1}",3.762594,0.000000,0.030044
"{1, 19, 14, 20, 2, 10, 7, 4, 5, 6, 3, 15, 12, 13, 9, 11, 17, 16, 18, 8, 1}",3.633287,"{1, 19, 14, 20, 2, 10, 7, 4, 5, 6, 3, 15, 12, 13, 9, 11, 17, 16, 18, 8, 1}",3.633287,0.000000,0.030147
"{1, 9, 12, 13, 5, 16, 7, 19, 6, 4, 18, 15, 10, 2, 3, 20, 14, 8, 17, 11, 1}",3.738858,"{1, 11, 17, 8, 14, 20, 3, 2, 10, 15, 18, 4, 6, 19, 7, 16, 5, 13, 12, 9, 1}",3.738858,0.000000,0.030168
"{1, 4, 19, 20, 13, 11, 6, 14, 5, 12, 18, 7, 9, 8, 17, 15, 16, 3, 2, 10, 1}",3.826959,"{1, 4, 19, 20, 13, 11, 6, 14, 5, 12, 18, 7, 9, 8, 17, 15, 16, 3, 2, 10, 1}",3.826959,0.000000,0.030064
"{1, 20, 9, 2, 7, 12, 5, 11, 16, 8, 14, 15, 17, 10, 13, 19, 6, 3, 4, 18, 1}",3.478819,"{1, 18, 4, 3, 6, 10, 19, 13, 17, 15, 14, 8, 16, 11, 5, 12, 7, 2, 9, 20, 1}",3.500688,0.006287,0.030090
"{1, 16, 8, 19, 5, 3, 10, 11, 6, 12, 17, 14, 9, 20, 7, 2, 4, 13, 18, 15, 1}",4.301984,"{1, 15, 16, 8, 3, 10, 19, 5, 11, 6, 12, 17, 14, 9, 20, 7, 2, 4, 13, 18, 1}",4.310016,0.001867,0.030200
"{1, 11, 18, 7, 20, 8, 2, 9, 10, 4, 16, 15, 6, 13, 12, 17, 3, 5, 14, 19, 1}",3.696834,"{1, 11, 18, 7, 20, 8, 2, 9, 10, 12, 17, 3, 5, 14, 13, 6, 15, 16, 4, 19, 1}",3.745830,0.013253,0.030802
"{1, 18, 11, 13, 15, 4, 12, 6, 10, 7, 14, 8, 2, 19, 16, 3, 9, 17, 5, 20, 1}",3.523911,"{1, 18, 11, 13, 15, 4, 12, 6, 10, 7, 14, 8, 2, 16, 19, 3, 9, 17, 5, 20, 1}",3.519441,-0.001268,0.031613
"{1, 14, 9, 17, 12, 2, 16, 8, 20, 19, 5, 18, 10, 7, 15, 6, 11, 4, 3, 13, 1}",4.275210,"{1, 14, 9, 17, 12, 2, 16, 8, 20, 19, 5, 18, 10, 7, 15, 6, 11, 4, 3, 13, 1}",4.275210,0.000000,0.030211
"{1, 6, 16, 8, 13, 10, 3, 11, 4, 14, 7, 9, 5, 18, 19, 2, 12, 17, 15, 20, 1}",4.260507,"{1, 20, 15, 17, 12, 19, 2, 18, 5, 9, 7, 14, 4, 11, 3, 10, 13, 8, 16, 6, 1}",4.266824,0.001483,0.030506
"{1, 16, 10, 2, 17, 12, 6, 11, 4, 7, 18, 19, 8, 15, 20, 5, 3, 13, 9, 14, 1}",3.695370,"{1, 16, 10, 2, 17, 12, 7, 4, 6, 11, 20, 15, 5, 3, 13, 8, 19, 18, 14, 9, 1}",3.775906,0.021794,0.030680
"{1, 18, 6, 16, 20, 12, 13, 5, 7, 14, 19, 10, 3, 11, 4, 17, 8, 15, 9, 2, 1}",3.306727,"{1, 2, 9, 15, 8, 17, 4, 11, 3, 10, 19, 14, 7, 5, 13, 12, 20, 16, 6, 18, 1}",3.306727,0.000000,0.030394
"{1, 6, 17, 16, 4, 14, 19, 15, 3, 9, 5, 11, 7, 13, 2, 10, 18, 8, 20, 12, 1}",4.236245,"{1, 6, 17, 16, 4, 14, 19, 15, 3, 9, 5, 11, 7, 13, 2, 10, 18, 8, 20, 12, 1}",4.236245,0.000000,0.030368
"{1, 20, 9, 6, 2, 5, 16, 13, 12, 11, 7, 10, 8, 18, 4, 17, 14, 15, 19, 3, 1}",4.036212,"{1, 3, 19, 15, 14, 17, 4, 18, 8, 10, 7, 11, 12, 13, 16, 5, 2, 6, 9, 20, 1}",4.036212,0.000000,0.030439
"{1, 7, 2, 20, 15, 17, 16, 11, 13, 5, 8, 14, 19, 6, 10, 4, 3, 9, 12, 18, 1}",4.108308,"{1, 18, 2, 20, 7, 15, 17, 16, 5, 13, 11, 19, 6, 10, 4, 14, 8, 3, 9, 12, 1}",4.255933,0.035933,0.030428
"{1, 2, 18, 19, 13, 12, 4, 15, 5, 20, 10, 14, 16, 17, 11, 3, 8, 6, 9, 7, 1}",4.095160,"{1, 2, 18, 19, 13, 12, 4, 15, 5, 20, 10, 14, 16, 17, 11, 3, 8, 6, 9, 7, 1}",4.095160,0.000000,0.030502
"{1, 3, 15, 5, 18, 12, 10, 13, 20, 11, 6, 4, 8, 14, 19, 16, 2, 17, 9, 7, 1}",4.115839,"{1, 7, 9, 17, 2, 16, 19, 14, 8, 4, 6, 11, 20, 13, 10, 12, 18, 5, 15, 3, 1}",4.115839,0.000000,0.030174
"{1, 20, 6, 4, 19, 17, 9, 18, 2, 11, 7, 3, 15, 10, 16, 8, 14, 13, 12, 5, 1}",3.946016,"{1, 5, 12, 13, 14, 8, 16, 10, 15, 3, 7, 11, 2, 18, 9, 17, 19, 4, 6, 20, 1}",3.946016,0.000000,0.029994
"{1, 12, 8, 19, 4, 5, 2, 17, 10, 3, 13, 7, 18, 20, 15, 11, 9, 16, 14, 6, 1}",3.342766,"{1, 12, 19, 8, 4, 5, 2, 17, 10, 3, 13, 7, 18, 20, 15, 11, 9, 14, 6, 16, 1}",3.373770,0.009275,0.030195
"{1, 18, 3, 19, 2, 16, 8, 15, 10, 12, 9, 7, 13, 11, 20, 14, 4, 6, 17, 5, 1}",4.007737,"{1, 18, 5, 6, 4, 14, 20, 11, 13, 7, 9, 12, 10, 15, 8, 16, 2, 19, 3, 17, 1}",4.105118,0.024298,0.029975
"{1, 16, 17, 14, 15, 13, 2, 18, 11, 4, 10, 12, 8, 19, 9, 5, 20, 7, 3, 6, 1}",4.000870,"{1, 6, 3, 19, 9, 5, 20, 7, 16, 17, 14, 15, 13, 11, 2, 18, 4, 10, 12, 8, 1}",4.036191,0.008829,0.030131
"{1, 3, 6, 15, 17, 12, 18, 16, 11, 10, 20, 13, 4, 19, 8, 7, 9, 5, 2, 14, 1}",3.657182,"{1, 3, 6, 15, 17, 12, 18, 16, 11, 10, 20, 13, 4, 19, 8, 7, 9, 5, 2, 14, 1}",3.657182,0.000000,0.030275
"{1, 2, 9, 4, 7, 20, 8, 18, 14, 10, 11, 5, 13, 17, 12, 19, 15, 16, 3, 6, 1}",3.873781,"{1, 6, 4, 9, 2, 7, 20, 8, 18, 14, 10, 11, 5, 13, 12, 17, 19, 15, 16, 3, 1}",3.949145,0.019455,0.030209
"{1, 20, 11, 17, 6, 9, 18, 10, 12, 14, 3, 13, 2, 16, 7, 5, 19, 15, 8, 4, 1}",3.683326,"{1, 20, 11, 17, 6, 9, 18, 10, 12, 14, 3, 13, 2, 16, 7, 5, 19, 15, 4, 8, 1}",3.729271,0.012474,0.030097
"{1, 10, 14, 4, 20, 2, 3, 17, 8, 9, 18, 6, 13, 12, 19, 15, 7, 16, 5, 11, 1}",3.922034,"{1, 10, 14, 4, 20, 2, 3, 17, 8, 9, 18, 6, 13, 12, 19, 15, 7, 16, 5, 11, 1}",3.922034,0.000000,0.030150
"{1, 3, 12, 14, 19, 9, 18, 8, 2, 5, 7, 15, 4, 13, 20, 16, 17, 11, 6, 10, 1}",3.556448,"{1, 10, 3, 12, 14, 19, 9, 18, 8, 2, 5, 7, 15, 4, 13, 20, 16, 17, 11, 6, 1}",3.665474,0.030656,0.030142
"{1, 18, 16, 14, 8, 20, 9, 7, 10, 5, 3, 6, 4, 2, 13, 15, 17, 12, 19, 11, 1}",3.593527,"{1, 18, 16, 14, 8, 20, 9, 7, 10, 5, 3, 6, 4, 2, 13, 15, 17, 12, 19, 11, 1}",3.593527,0.000000,0.030142
"{1, 5, 18, 9, 11, 3, 12, 17, 20, 19, 16, 7, 8, 6, 2, 4, 10, 15, 13, 14, 1}",4.336065,"{1, 5, 18, 9, 11, 3, 12, 17, 20, 19, 16, 7, 8, 14, 13, 15, 10, 4, 2, 6, 1}",4.495447,0.036757,0.030306
"{1, 18, 16, 13, 17, 11, 8, 20, 12, 6, 10, 9, 15, 2, 19, 4, 7, 14, 5, 3, 1}",4.144192,"{1, 18, 16, 13, 17, 11, 8, 20, 12, 6, 10, 9, 19, 2, 15, 4, 7, 14, 5, 3, 1}",4.158271,0.003397,0.030396
"{1, 4, 17, 12, 3, 7, 19, 2, 16, 13, 10, 8, 11, 5, 20, 6, 14, 9, 15, 18, 1}",4.215372,"{1, 18, 15, 9, 14, 6, 20, 5, 11, 8, 4, 10, 13, 17, 12, 3, 16, 2, 19, 7, 1}",4.330710,0.027361,0.030484
"{1, 2, 15, 13, 6, 9, 20, 19, 12, 10, 4, 7, 16, 17, 18, 3, 5, 8, 14, 11, 1}",3.859563,"{1, 2, 15, 13, 6, 9, 20, 19, 12, 10, 4, 7, 16, 17, 18, 3, 5, 8, 14, 11, 1}",3.859563,0.000000,0.030395
"{1, 5, 12, 9, 4, 20, 6, 11, 14, 8, 10, 2, 15, 16, 3, 19, 13, 17, 18, 7, 1}",3.618448,"{1, 5, 12, 9, 4, 20, 6, 11, 14, 8, 10, 2, 15, 16, 3, 19, 13, 17, 18, 7, 1}",3.618448,0.000000,0.030462
"{1, 10, 16, 17, 20, 11, 3, 13, 4, 18, 7, 8, 15, 12, 9, 2, 5, 19, 6, 14, 1}",4.405579,"{1, 14, 6, 19, 5, 2, 9, 12, 15, 8, 7, 18, 4, 13, 3, 11, 20, 17, 16, 10, 1}",4.405579,0.000000,0.030394
"{1, 13, 7, 10, 17, 9, 5, 4, 15, 16, 8, 11, 2, 3, 14, 6, 18, 20, 12, 19, 1}",3.700227,"{1, 19, 12, 20, 18, 6, 14, 13, 3, 2, 11, 8, 7, 16, 15, 4, 5, 9, 17, 10, 1}",3.809711,0.029588,0.030467
"{1, 3, 10, 13, 2, 6, 19, 7, 20, 14, 15, 11, 5, 18, 9, 16, 8, 17, 4, 12, 1}",3.959373,"{1, 3, 10, 13, 2, 6, 19, 7, 20, 14, 15, 11, 5, 18, 9, 16, 8, 17, 4, 12, 1}",3.959373,0.000000,0.030462
"{1, 16, 15, 2, 12, 5, 18, 8, 9, 20, 6, 4, 7, 11, 19, 17, 10, 13, 3, 14, 1}",3.757121,"{1, 16, 15, 2, 12, 5, 18, 8, 11, 7, 4, 13, 19, 17, 10, 3, 14, 6, 20, 9, 1}",3.813095,0.014898,0.030087
"{1, 15, 18, 5, 19, 9, 14, 20, 4, 16, 13, 12, 6, 17, 3, 11, 8, 7, 2, 10, 1}",3.455835,"{1, 18, 15, 5, 19, 9, 14, 20, 4, 16, 13, 12, 6, 17, 11, 8, 3, 7, 10, 2, 1}",3.462322,0.001877,0.030305
"{1, 14, 12, 8, 16, 9, 13, 19, 17, 3, 2, 20, 11, 7, 6, 18, 10, 4, 5, 15, 1}",3.608109,"{1, 5, 4, 10, 18, 6, 7, 11, 20, 2, 3, 17, 19, 13, 9, 16, 8, 12, 14, 15, 1}",3.622159,0.003894,0.030374
"{1, 16, 19, 9, 20, 14, 13, 3, 15, 12, 8, 11, 17, 18, 4, 6, 5, 10, 2, 7, 1}",3.805764,"{1, 6, 7, 2, 5, 10, 18, 17, 11, 8, 12, 15, 3, 13, 14, 20, 9, 4, 19, 16, 1}",3.820226,0.003800,0.030527
"{1, 2, 5, 19, 11, 3, 12, 9, 15, 13, 20, 7, 17, 16, 8, 6, 10, 4, 18, 14, 1}",3.968061,"{1, 14, 18, 4, 10, 6, 8, 16, 17, 7, 20, 13, 15, 9, 12, 3, 11, 19, 5, 2, 1}",3.968061,0.000000,0.030363
"{1, 2, 19, 7, 16, 14, 20, 15, 5, 4, 9, 6, 10, 18, 13, 8, 11, 3, 12, 17, 1}",3.824217,"{1, 2, 19, 7, 16, 14, 20, 5, 15, 4, 9, 6, 10, 18, 13, 8, 11, 3, 12, 17, 1}",3.822755,-0.000382,0.030794
"{1, 11, 10, 13, 20, 15, 8, 2, 19, 9, 5, 14, 3, 17, 7, 12, 6, 18, 4, 16, 1}",3.670930,"{1, 11, 10, 13, 20, 15, 8, 2, 19, 9, 5, 14, 3, 17, 7, 12, 6, 18, 4, 16, 1}",3.670930,0.000000,0.030420
"{1, 19, 18, 11, 3, 12, 7, 5, 2, 4, 9, 20, 8, 6, 13, 17, 10, 14, 16, 15, 1}",3.692602,"{1, 19, 18, 11, 2, 5, 3, 12, 7, 4, 9, 20, 8, 6, 13, 17, 10, 14, 16, 15, 1}",3.739914,0.012813,0.030426
"{1, 12, 19, 18, 8, 5, 17, 9, 16, 20, 11, 7, 13, 10, 6, 15, 4, 2, 3, 14, 1}",3.679909,"{1, 12, 14, 3, 2, 4, 15, 6, 10, 13, 7, 11, 20, 16, 9, 17, 5, 8, 18, 19, 1}",3.685046,0.001396,0.030370
"{1, 2, 9, 4, 19, 14, 8, 12, 3, 17, 7, 16, 18, 13, 11, 5, 20, 10, 15, 6, 1}",3.641348,"{1, 6, 3, 12, 8, 7, 17, 15, 10, 20, 5, 11, 16, 13, 18, 14, 19, 4, 9, 2, 1}",3.780909,0.038327,0.030054
"{1, 2, 17, 10, 13, 7, 4, 3, 15, 12, 20, 16, 19, 9, 6, 18, 8, 5, 11, 14, 1}",3.572787,"{1, 2, 17, 10, 13, 7, 4, 3, 15, 12, 20, 16, 19, 9, 6, 18, 8, 5, 11, 14, 1}",3.572787,0.000000,0.030169
"{1, 17, 2, 12, 13, 8, 14, 19, 11, 16, 4, 3, 9, 15, 10, 7, 5, 18, 6, 20, 1}",4.001388,"{1, 6, 18, 5, 7, 10, 17, 15, 9, 3, 4, 16, 11, 19, 14, 8, 13, 12, 2, 20, 1}",4.035750,0.008587,0.030187
"{1, 12, 14, 2, 19, 18, 11, 3, 15, 16, 7, 10, 20, 4, 17, 6, 13, 5, 8, 9, 1}",3.324991,"{1, 9, 8, 5, 13, 6, 17, 4, 20, 10, 7, 16, 15, 3, 11, 18, 19, 2, 14, 12, 1}",3.324991,0.000000,0.030615
"{1, 17, 10, 15, 4, 20, 16, 8, 3, 7, 11, 13, 9, 14, 18, 12, 6, 2, 5, 19, 1}",3.659517,"{1, 19, 2, 6, 12, 5, 17, 10, 15, 4, 20, 16, 8, 3, 7, 11, 13, 9, 14, 18, 1}",3.766088,0.029122,0.030520
"{1, 13, 2, 3, 14, 12, 9, 19, 7, 17, 15, 4, 11, 6, 5, 8, 20, 10, 16, 18, 1}",3.820503,"{1, 18, 16, 10, 20, 8, 5, 6, 11, 4, 15, 17, 7, 19, 9, 12, 14, 3, 2, 13, 1}",3.820503,0.000000,0.030146
"{1, 7, 12, 11, 19, 4, 6, 20, 16, 14, 3, 15, 13, 9, 5, 18, 2, 10, 17, 8, 1}",4.230426,"{1, 7, 12, 11, 19, 4, 6, 20, 16, 14, 3, 13, 15, 9, 5, 18, 2, 10, 17, 8, 1}",4.284883,0.012873,0.030102
"{1, 15, 2, 3, 12, 9, 11, 13, 16, 6, 20, 18, 7, 14, 8, 19, 5, 10, 17, 4, 1}",4.504920,"{1, 4, 5, 17, 10, 19, 8, 14, 7, 18, 20, 6, 16, 13, 11, 9, 12, 3, 2, 15, 1}",4.514777,0.002188,0.029890
"{1, 13, 20, 11, 16, 6, 15, 19, 9, 3, 14, 5, 2, 4, 10, 7, 17, 18, 12, 8, 1}",4.016846,"{1, 13, 20, 11, 6, 15, 19, 9, 3, 14, 5, 2, 4, 10, 7, 17, 18, 12, 8, 16, 1}",4.035281,0.004589,0.030130
"{1, 6, 10, 18, 8, 3, 9, 7, 2, 20, 17, 16, 14, 5, 19, 12, 4, 15, 11, 13, 1}",4.175632,"{1, 13, 11, 15, 4, 12, 19, 5, 14, 16, 17, 20, 7, 2, 18, 6, 10, 8, 9, 3, 1}",4.395401,0.052631,0.030225
"{1, 17, 2, 12, 4, 14, 3, 16, 20, 19, 18, 5, 13, 8, 6, 15, 11, 9, 10, 7, 1}",3.833707,"{1, 7, 10, 9, 11, 15, 6, 8, 13, 5, 18, 19, 20, 16, 3, 14, 4, 12, 2, 17, 1}",3.833706,0.000000,0.030141
"{1, 8, 9, 11, 4, 2, 12, 10, 6, 13, 5, 14, 3, 20, 18, 7, 17, 15, 16, 19, 1}",4.405321,"{1, 19, 16, 15, 17, 7, 18, 20, 3, 14, 5, 13, 6, 10, 12, 2, 11, 4, 9, 8, 1}",4.412838,0.001707,0.030085
"{1, 18, 6, 16, 9, 10, 8, 15, 2, 19, 12, 17, 4, 5, 3, 7, 20, 14, 11, 13, 1}",3.764831,"{1, 18, 6, 16, 9, 10, 8, 15, 2, 19, 12, 17, 4, 5, 3, 20, 7, 14, 11, 13, 1}",3.791180,0.006999,0.030070
